session_date,sku_id,spike_flag,unit_cost,unit_price,units_sold,units_refunded,stock_available,restock_lead_days
2025-03-03,DQProduk-018,0,524850.0,599850.0,13,1,183,1
2025-03-04,DQProduk-018,0,524850.0,599850.0,19,1,181,2
2025-03-05,DQProduk-018,0,524850.0,599850.0,15,2,31,1
2025-03-06,DQProduk-018,1,524850.0,599850.0,76,9,264,14
2025-03-07,DQProduk-018,0,524850.0,599850.0,14,0,172,3
2025-03-08,DQProduk-018,0,524850.0,599850.0,19,0,76,3
2025-03-09,DQProduk-018,0,524850.0,599850.0,21,0,220,14
2025-03-10,DQProduk-018,0,524850.0,599850.0,24,0,169,3
2025-03-11,DQProduk-018,0,524850.0,599850.0,21,1,43,2
2025-03-12,DQProduk-018,0,524850.0,599850.0,22,0,141,7
2025-03-13,DQProduk-018,0,524850.0,599850.0,14,1,171,5
2025-03-14,DQProduk-018,0,524850.0,599850.0,15,1,72,1
2025-03-15,DQProduk-018,1,524850.0,599850.0,61,11,235,1
2025-03-16,DQProduk-018,0,524850.0,599850.0,24,1,141,1
2025-03-17,DQProduk-018,0,524850.0,599850.0,21,0,55,3
2025-03-18,DQProduk-018,0,524850.0,599850.0,23,3,189,5
2025-03-19,DQProduk-018,0,524850.0,599850.0,13,1,107,2
2025-03-20,DQProduk-018,0,524850.0,599850.0,21,0,163,3
2025-03-21,DQProduk-018,0,524850.0,599850.0,21,0,36,5
2025-03-22,DQProduk-018,0,524850.0,599850.0,26,2,202,3
2025-03-23,DQProduk-018,0,524850.0,599850.0,11,0,126,5
2025-03-24,DQProduk-018,0,524850.0,599850.0,16,2,162,2
2025-03-25,DQProduk-018,0,524850.0,599850.0,15,2,62,2
2025-03-26,DQProduk-018,0,524850.0,599850.0,17,1,121,2
2025-03-27,DQProduk-018,0,524850.0,599850.0,18,1,42,1
2025-03-28,DQProduk-018,1,524850.0,599850.0,53,3,197,3
2025-03-29,DQProduk-018,0,524850.0,599850.0,23,2,192,3
2025-03-30,DQProduk-018,0,524850.0,599850.0,20,0,69,2
2025-03-31,DQProduk-018,0,524850.0,599850.0,21,1,105,2
2025-01-01,DQProduk-019,1,209850.0,239850.0,36,4,118,1
2025-01-02,DQProduk-019,1,209850.0,239850.0,25,3,168,2
2025-01-03,DQProduk-019,0,209850.0,239850.0,6,1,150,3
2025-01-04,DQProduk-019,0,209850.0,239850.0,4,0,58,2
2025-01-05,DQProduk-019,0,209850.0,239850.0,9,2,154,2
2025-01-06,DQProduk-019,0,209850.0,239850.0,15,1,171,2
2025-01-07,DQProduk-019,0,209850.0,239850.0,10,0,64,1
2025-01-08,DQProduk-019,0,209850.0,239850.0,7,0,176,3
2025-01-09,DQProduk-019,0,209850.0,239850.0,9,2,32,1
2025-01-10,DQProduk-019,0,209850.0,239850.0,11,1,75,5
2025-01-11,DQProduk-019,0,209850.0,239850.0,11,0,97,2
2025-01-12,DQProduk-019,0,209850.0,239850.0,8,0,154,3
2025-01-13,DQProduk-019,0,209850.0,239850.0,10,0,108,2
2025-01-14,DQProduk-019,1,209850.0,239850.0,20,2,69,3
2025-01-15,DQProduk-019,0,209850.0,239850.0,10,0,33,3
2025-01-16,DQProduk-019,1,209850.0,239850.0,30,3,154,14
2025-01-17,DQProduk-019,0,209850.0,239850.0,13,0,87,1
2025-01-18,DQProduk-019,0,209850.0,239850.0,6,1,86,3
2025-01-19,DQProduk-019,0,209850.0,239850.0,9,0,140,3
2025-01-20,DQProduk-019,0,209850.0,239850.0,9,0,190,2
2025-01-21,DQProduk-019,0,209850.0,239850.0,10,0,101,2
2025-01-22,DQProduk-019,0,209850.0,239850.0,7,0,68,1
2025-01-23,DQProduk-019,1,209850.0,239850.0,21,2,197,1
2025-01-24,DQProduk-019,0,209850.0,239850.0,7,0,135,7
2025-01-25,DQProduk-019,0,209850.0,239850.0,11,0,117,2
2025-01-26,DQProduk-019,0,209850.0,239850.0,7,1,113,3
2025-01-27,DQProduk-019,1,209850.0,239850.0,19,2,84,1
2025-01-28,DQProduk-019,0,209850.0,239850.0,12,1,56,3
2025-01-29,DQProduk-019,0,209850.0,239850.0,6,0,51,2
2025-01-30,DQProduk-019,0,209850.0,239850.0,1,0,107,5
2025-01-31,DQProduk-019,0,209850.0,239850.0,11,1,30,0
2025-02-01,DQProduk-019,0,209850.0,239850.0,7,0,57,0
2025-02-02,DQProduk-019,0,209850.0,239850.0,8,0,160,3
2025-02-03,DQProduk-019,0,209850.0,239850.0,12,1,62,3
2025-02-04,DQProduk-019,0,209850.0,239850.0,6,0,159,0
2025-02-05,DQProduk-019,0,209850.0,239850.0,10,1,130,5
2025-02-06,DQProduk-019,0,209850.0,239850.0,7,1,40,2
2025-02-07,DQProduk-019,0,209850.0,239850.0,11,2,192,0
2025-02-08,DQProduk-019,1,209850.0,239850.0,21,3,104,3
2025-02-09,DQProduk-019,0,209850.0,239850.0,9,0,31,3
2025-02-10,DQProduk-019,0,209850.0,239850.0,13,1,153,5
2025-02-11,DQProduk-019,0,209850.0,239850.0,9,0,31,3
2025-02-12,DQProduk-019,0,209850.0,239850.0,10,1,189,2
2025-02-13,DQProduk-019,1,209850.0,239850.0,26,2,115,3
2025-02-14,DQProduk-019,0,209850.0,239850.0,11,0,109,3
2025-02-15,DQProduk-019,0,209850.0,239850.0,10,0,88,3
2025-02-16,DQProduk-019,0,209850.0,239850.0,5,0,163,3
2025-02-17,DQProduk-019,0,209850.0,239850.0,10,0,180,7
2025-02-18,DQProduk-019,0,209850.0,239850.0,12,0,52,1
2025-02-19,DQProduk-019,1,209850.0,239850.0,14,2,133,5
2025-02-20,DQProduk-019,0,209850.0,239850.0,9,1,27,3
2025-02-21,DQProduk-019,0,209850.0,239850.0,8,1,67,2
2025-02-22,DQProduk-019,1,209850.0,239850.0,24,3,192,1
2025-02-23,DQProduk-019,0,209850.0,239850.0,6,0,120,3
2025-02-24,DQProduk-019,0,209850.0,239850.0,8,0,32,3
2025-02-25,DQProduk-019,0,209850.0,239850.0,9,0,113,5
2025-02-26,DQProduk-019,0,209850.0,239850.0,14,0,150,2
2025-02-27,DQProduk-019,0,209850.0,239850.0,9,1,38,0
2025-02-28,DQProduk-019,1,209850.0,239850.0,25,2,84,2
2025-03-01,DQProduk-019,0,209850.0,239850.0,10,1,120,5
2025-03-02,DQProduk-019,0,209850.0,239850.0,8,3,136,5
2025-03-03,DQProduk-019,0,209850.0,239850.0,7,1,66,5
2025-03-04,DQProduk-019,0,209850.0,239850.0,6,0,170,1
2025-03-05,DQProduk-019,0,209850.0,239850.0,8,0,114,5
2025-03-06,DQProduk-019,0,209850.0,239850.0,5,0,160,2
2025-03-07,DQProduk-019,0,209850.0,239850.0,11,2,51,3
2025-03-08,DQProduk-019,0,209850.0,239850.0,9,1,80,5
2025-03-09,DQProduk-019,0,209850.0,239850.0,8,1,104,5
2025-03-10,DQProduk-019,1,209850.0,239850.0,27,4,126,5
2025-03-11,DQProduk-019,0,209850.0,239850.0,9,1,151,2
2025-03-12,DQProduk-019,0,209850.0,239850.0,12,0,191,3
2025-03-13,DQProduk-019,0,209850.0,239850.0,9,0,39,2
2025-03-14,DQProduk-019,0,209850.0,239850.0,7,0,164,1
2025-03-15,DQProduk-019,0,209850.0,239850.0,10,0,150,2
2025-03-16,DQProduk-019,0,209850.0,239850.0,4,0,198,1
2025-03-17,DQProduk-019,0,209850.0,239850.0,7,2,74,0
2025-03-18,DQProduk-019,0,209850.0,239850.0,3,0,124,5
2025-03-19,DQProduk-019,0,209850.0,239850.0,9,0,55,3
2025-03-20,DQProduk-019,0,209850.0,239850.0,4,0,175,1
2025-03-21,DQProduk-019,0,209850.0,239850.0,8,0,92,3
2025-03-22,DQProduk-019,0,209850.0,239850.0,11,1,131,2
2025-03-23,DQProduk-019,0,209850.0,239850.0,8,0,153,3
2025-03-24,DQProduk-019,0,209850.0,239850.0,13,0,153,1
2025-03-25,DQProduk-019,0,209850.0,239850.0,10,0,133,2
2025-03-26,DQProduk-019,0,209850.0,239850.0,9,0,194,3
2025-03-27,DQProduk-019,0,209850.0,239850.0,9,1,170,3
2025-03-28,DQProduk-019,0,209850.0,239850.0,7,1,125,2
2025-03-29,DQProduk-019,0,209850.0,239850.0,11,0,74,1
2025-03-30,DQProduk-019,0,209850.0,239850.0,6,0,124,3
2025-03-31,DQProduk-019,0,209850.0,239850.0,10,2,57,2
2025-01-01,DQProduk-020,1,134850.0,374850.0,31,2,43,2
2025-01-02,DQProduk-020,0,134850.0,374850.0,12,0,193,5
2025-01-03,DQProduk-020,1,134850.0,374850.0,51,6,243,3
2025-01-04,DQProduk-020,1,134850.0,374850.0,34,3,161,5
2025-01-05,DQProduk-020,1,134850.0,374850.0,52,3,73,1
2025-01-06,DQProduk-020,0,134850.0,374850.0,9,2,33,2
2025-01-07,DQProduk-020,0,134850.0,374850.0,18,0,95,3
2025-01-08,DQProduk-020,0,134850.0,374850.0,11,1,62,5
2025-01-09,DQProduk-020,1,134850.0,374850.0,56,7,115,3
2025-01-10,DQProduk-020,0,134850.0,374850.0,13,0,88,3
2025-01-11,DQProduk-020,0,134850.0,374850.0,11,1,111,3
2025-01-12,DQProduk-020,0,134850.0,374850.0,17,2,142,0
2025-01-13,DQProduk-020,0,134850.0,374850.0,9,0,120,7
2025-01-14,DQProduk-020,1,134850.0,374850.0,38,2,135,2
2025-01-15,DQProduk-020,0,134850.0,374850.0,20,0,155,5
2025-01-16,DQProduk-020,0,134850.0,374850.0,6,0,93,5
2025-01-17,DQProduk-020,0,134850.0,374850.0,16,2,28,3
2025-01-18,DQProduk-020,1,134850.0,374850.0,38,1,104,3
2025-01-19,DQProduk-020,0,134850.0,374850.0,18,0,31,1
2025-01-20,DQProduk-020,0,134850.0,374850.0,15,0,89,3
2025-01-21,DQProduk-020,1,134850.0,374850.0,31,3,82,2
2025-01-22,DQProduk-020,0,134850.0,374850.0,12,0,88,1
2025-01-23,DQProduk-020,0,134850.0,374850.0,17,1,173,3
2025-01-24,DQProduk-020,0,134850.0,374850.0,12,1,114,7
2025-01-25,DQProduk-020,0,134850.0,374850.0,10,0,28,3
2025-01-26,DQProduk-020,0,134850.0,374850.0,12,0,121,3
2025-01-27,DQProduk-020,0,134850.0,374850.0,15,1,172,1
2025-01-28,DQProduk-020,0,134850.0,374850.0,14,0,196,2
2025-01-29,DQProduk-020,0,134850.0,374850.0,11,0,196,2
2025-01-30,DQProduk-020,0,134850.0,374850.0,10,1,27,1
2025-01-31,DQProduk-020,0,134850.0,374850.0,9,2,67,1
2025-02-01,DQProduk-020,0,134850.0,374850.0,16,1,212,5
2025-02-02,DQProduk-020,0,134850.0,374850.0,15,1,119,2
2025-02-03,DQProduk-020,0,134850.0,374850.0,18,0,101,5
2025-02-04,DQProduk-020,0,134850.0,374850.0,16,0,53,2
2025-02-05,DQProduk-020,0,134850.0,374850.0,10,1,58,5
2025-02-06,DQProduk-020,0,134850.0,374850.0,21,2,127,1
2025-02-07,DQProduk-020,0,134850.0,374850.0,12,2,190,5
2025-02-08,DQProduk-020,0,134850.0,374850.0,10,1,136,5
2025-02-09,DQProduk-020,1,134850.0,374850.0,34,2,120,2
2025-02-10,DQProduk-020,0,134850.0,374850.0,9,0,168,5
2025-02-11,DQProduk-020,0,134850.0,374850.0,12,2,211,1
2025-02-12,DQProduk-020,0,134850.0,374850.0,12,1,202,3
2025-02-13,DQProduk-020,1,134850.0,374850.0,32,1,111,0
2025-02-14,DQProduk-020,1,134850.0,374850.0,44,6,164,2
2025-02-15,DQProduk-020,0,134850.0,374850.0,12,0,195,2
2025-02-16,DQProduk-020,0,134850.0,374850.0,12,0,138,1
2025-02-17,DQProduk-020,0,134850.0,374850.0,12,1,69,14
2025-02-18,DQProduk-020,0,134850.0,374850.0,14,0,86,3
2025-02-19,DQProduk-020,0,134850.0,374850.0,12,0,84,3
2025-02-20,DQProduk-020,0,134850.0,374850.0,19,0,133,1
2025-02-21,DQProduk-020,1,134850.0,374850.0,39,5,166,2
2025-02-22,DQProduk-020,0,134850.0,374850.0,17,0,177,0
2025-02-23,DQProduk-020,0,134850.0,374850.0,13,0,86,0
2025-02-24,DQProduk-020,0,134850.0,374850.0,15,0,171,1
2025-02-25,DQProduk-020,0,134850.0,374850.0,18,0,77,0
2025-02-26,DQProduk-020,0,134850.0,374850.0,15,2,70,1
2025-02-27,DQProduk-020,0,134850.0,374850.0,13,0,127,1
2025-02-28,DQProduk-020,1,134850.0,374850.0,44,4,206,2
2025-03-01,DQProduk-020,0,134850.0,374850.0,14,0,30,2
2025-03-02,DQProduk-020,0,134850.0,374850.0,17,0,53,2
2025-03-03,DQProduk-020,0,134850.0,374850.0,15,0,154,7
2025-03-04,DQProduk-020,0,134850.0,374850.0,9,0,100,14
2025-03-05,DQProduk-020,0,134850.0,374850.0,12,0,44,7
2025-03-06,DQProduk-020,0,134850.0,374850.0,24,0,181,2
2025-03-07,DQProduk-020,0,134850.0,374850.0,10,2,57,3
2025-03-08,DQProduk-020,1,134850.0,374850.0,43,7,73,3
2025-03-09,DQProduk-020,0,134850.0,374850.0,12,2,80,14
2025-03-10,DQProduk-020,0,134850.0,374850.0,13,3,43,0
2025-03-11,DQProduk-020,1,134850.0,374850.0,35,4,115,5
2025-03-12,DQProduk-020,0,134850.0,374850.0,14,2,159,1
2025-03-13,DQProduk-020,1,134850.0,374850.0,32,5,57,2
2025-03-14,DQProduk-020,0,134850.0,374850.0,15,1,72,2
2025-03-15,DQProduk-020,0,134850.0,374850.0,9,0,37,3
2025-03-16,DQProduk-020,0,134850.0,374850.0,12,0,130,3
2025-03-17,DQProduk-020,0,134850.0,374850.0,14,0,46,1
2025-03-18,DQProduk-020,0,134850.0,374850.0,10,1,189,3
2025-03-19,DQProduk-020,0,134850.0,374850.0,10,1,72,1
2025-03-20,DQProduk-020,1,134850.0,374850.0,29,5,47,5
2025-03-21,DQProduk-020,0,134850.0,374850.0,15,1,37,5
2025-03-22,DQProduk-020,0,134850.0,374850.0,11,0,176,2
2025-03-23,DQProduk-020,0,134850.0,374850.0,14,1,149,2
2025-03-24,DQProduk-020,0,134850.0,374850.0,15,1,175,5
2025-03-25,DQProduk-020,0,134850.0,374850.0,11,0,156,1
2025-03-26,DQProduk-020,0,134850.0,374850.0,18,0,75,2
2025-03-27,DQProduk-020,0,134850.0,374850.0,13,0,196,1
2025-03-28,DQProduk-020,0,134850.0,374850.0,11,2,183,1
2025-03-29,DQProduk-020,1,134850.0,374850.0,29,1,209,2
2025-03-30,DQProduk-020,1,134850.0,374850.0,46,4,235,2
2025-03-31,DQProduk-020,0,134850.0,374850.0,8,0,18,2
2025-01-01,DQProduk-021,0,104850.0,149850.0,12,0,188,5
2025-01-02,DQProduk-021,0,104850.0,149850.0,21,1,136,2
2025-01-03,DQProduk-021,1,104850.0,149850.0,50,5,63,5
2025-01-04,DQProduk-021,0,104850.0,149850.0,11,0,52,3
2025-01-05,DQProduk-021,0,104850.0,149850.0,21,0,176,2
2025-01-06,DQProduk-021,0,104850.0,149850.0,11,0,149,5
2025-01-07,DQProduk-021,1,104850.0,149850.0,42,3,169,7
2025-01-08,DQProduk-021,0,104850.0,149850.0,20,3,41,5
2025-01-09,DQProduk-021,1,104850.0,149850.0,35,2,220,0
2025-01-10,DQProduk-021,0,104850.0,149850.0,10,0,47,1
2025-01-11,DQProduk-021,0,104850.0,149850.0,22,1,195,14
2025-01-12,DQProduk-021,0,104850.0,149850.0,15,1,134,1
2025-01-13,DQProduk-021,0,104850.0,149850.0,14,1,65,1
2025-01-14,DQProduk-021,1,104850.0,149850.0,43,9,131,2
2025-01-15,DQProduk-021,0,104850.0,149850.0,13,1,134,3
2025-01-16,DQProduk-021,1,104850.0,149850.0,23,4,65,2
2025-01-17,DQProduk-021,0,104850.0,149850.0,14,1,33,5
2025-01-18,DQProduk-021,0,104850.0,149850.0,16,0,153,2
2025-01-19,DQProduk-021,0,104850.0,149850.0,12,2,128,1
2025-01-20,DQProduk-021,0,104850.0,149850.0,20,0,217,1
2025-01-21,DQProduk-021,0,104850.0,149850.0,16,1,137,3
2025-01-22,DQProduk-021,1,104850.0,149850.0,37,5,137,3
2025-01-23,DQProduk-021,0,104850.0,149850.0,17,0,212,7
2025-01-24,DQProduk-021,1,104850.0,149850.0,41,6,174,2
2025-01-25,DQProduk-021,0,104850.0,149850.0,14,0,88,5
2025-01-26,DQProduk-021,1,104850.0,149850.0,54,7,195,2
2025-01-27,DQProduk-021,0,104850.0,149850.0,21,0,192,1
2025-01-28,DQProduk-021,1,104850.0,149850.0,37,1,74,3
2025-01-29,DQProduk-021,1,104850.0,149850.0,40,3,147,1
2025-01-30,DQProduk-021,0,104850.0,149850.0,17,2,85,1
2025-01-31,DQProduk-021,0,104850.0,149850.0,12,1,162,1
2025-02-01,DQProduk-021,0,104850.0,149850.0,14,4,74,1
2025-02-02,DQProduk-021,1,104850.0,149850.0,36,5,86,3
2025-02-03,DQProduk-021,0,104850.0,149850.0,11,2,124,3
2025-02-04,DQProduk-021,0,104850.0,149850.0,11,1,89,0
2025-02-05,DQProduk-021,0,104850.0,149850.0,12,1,136,1
2025-02-06,DQProduk-021,0,104850.0,149850.0,12,0,95,2
2025-02-07,DQProduk-021,1,104850.0,149850.0,52,6,196,2
2025-02-08,DQProduk-021,1,104850.0,149850.0,21,1,130,1
2025-02-09,DQProduk-021,0,104850.0,149850.0,10,1,78,2
2025-02-10,DQProduk-021,0,104850.0,149850.0,10,0,106,3
2025-02-11,DQProduk-021,0,104850.0,149850.0,20,2,199,1
2025-02-12,DQProduk-021,0,104850.0,149850.0,13,1,155,2
2025-02-13,DQProduk-021,0,104850.0,149850.0,15,1,137,2
2025-02-14,DQProduk-021,0,104850.0,149850.0,14,0,85,1
2025-02-15,DQProduk-021,0,104850.0,149850.0,17,0,132,0
2025-02-16,DQProduk-021,0,104850.0,149850.0,13,1,95,1
2025-02-17,DQProduk-021,0,104850.0,149850.0,7,1,206,3
2025-02-18,DQProduk-021,0,104850.0,149850.0,12,0,43,5
2025-02-19,DQProduk-021,0,104850.0,149850.0,18,3,145,1
2025-02-20,DQProduk-021,0,104850.0,149850.0,13,2,110,1
2025-02-21,DQProduk-021,0,104850.0,149850.0,11,0,150,3
2025-02-22,DQProduk-021,1,104850.0,149850.0,47,4,202,3
2025-02-23,DQProduk-021,0,104850.0,149850.0,10,0,176,3
2025-02-24,DQProduk-021,1,104850.0,149850.0,34,1,89,3
2025-02-25,DQProduk-021,0,104850.0,149850.0,17,0,157,3
2025-02-26,DQProduk-021,1,104850.0,149850.0,39,3,91,3
2025-02-27,DQProduk-021,0,104850.0,149850.0,14,0,97,1
2025-02-28,DQProduk-021,0,104850.0,149850.0,12,0,44,14
2025-03-01,DQProduk-021,0,104850.0,149850.0,13,0,172,0
2025-03-02,DQProduk-021,0,104850.0,149850.0,13,1,116,2
2025-03-03,DQProduk-021,0,104850.0,149850.0,11,1,154,3
2025-03-04,DQProduk-021,0,104850.0,149850.0,14,1,204,14
2025-03-05,DQProduk-021,0,104850.0,149850.0,21,0,88,1
2025-03-06,DQProduk-021,0,104850.0,149850.0,15,0,87,3
2025-03-07,DQProduk-021,0,104850.0,149850.0,9,1,177,3
2025-03-08,DQProduk-021,0,104850.0,149850.0,12,0,206,14
2025-03-09,DQProduk-021,0,104850.0,149850.0,13,1,189,7
2025-03-10,DQProduk-021,0,104850.0,149850.0,14,1,66,1
2025-03-11,DQProduk-021,0,104850.0,149850.0,17,1,169,1
2025-03-12,DQProduk-021,0,104850.0,149850.0,12,0,200,7
2025-03-13,DQProduk-021,1,104850.0,149850.0,43,7,226,3
2025-03-14,DQProduk-021,1,104850.0,149850.0,46,5,116,14
2025-03-15,DQProduk-021,0,104850.0,149850.0,14,1,57,0
2025-03-16,DQProduk-021,1,104850.0,149850.0,22,1,213,7
2025-03-17,DQProduk-021,0,104850.0,149850.0,21,1,197,5
2025-03-18,DQProduk-021,0,104850.0,149850.0,19,2,86,3
2025-03-19,DQProduk-021,0,104850.0,149850.0,14,2,81,2
2025-03-20,DQProduk-021,0,104850.0,149850.0,12,0,174,2
2025-03-21,DQProduk-021,0,104850.0,149850.0,14,1,110,1
2025-03-22,DQProduk-021,0,104850.0,149850.0,12,0,145,2
2025-03-23,DQProduk-021,0,104850.0,149850.0,12,0,132,2
2025-03-24,DQProduk-021,0,104850.0,149850.0,15,1,122,3
2025-03-25,DQProduk-021,1,104850.0,149850.0,58,7,249,1
2025-03-26,DQProduk-021,0,104850.0,149850.0,10,0,84,0
2025-03-27,DQProduk-021,0,104850.0,149850.0,16,1,111,2
2025-03-28,DQProduk-021,0,104850.0,149850.0,14,1,77,1
2025-03-29,DQProduk-021,0,104850.0,149850.0,11,1,31,3
2025-03-30,DQProduk-021,0,104850.0,149850.0,16,0,141,0
2025-03-31,DQProduk-021,0,104850.0,149850.0,19,0,210,3
2025-01-01,DQProduk-022,1,209850.0,299850.0,43,8,235,2
2025-01-02,DQProduk-022,1,209850.0,299850.0,78,14,271,14
2025-01-03,DQProduk-022,1,209850.0,299850.0,49,4,137,5
2025-01-04,DQProduk-022,0,209850.0,299850.0,14,1,186,14
2025-01-05,DQProduk-022,0,209850.0,299850.0,28,4,214,3
2025-01-06,DQProduk-022,0,209850.0,299850.0,14,3,147,2
2025-01-07,DQProduk-022,0,209850.0,299850.0,31,0,206,7
2025-01-08,DQProduk-022,0,209850.0,299850.0,27,1,138,7
2025-01-09,DQProduk-022,0,209850.0,299850.0,19,2,163,5
2025-01-10,DQProduk-022,0,209850.0,299850.0,20,0,61,3
2025-01-11,DQProduk-022,1,209850.0,299850.0,64,7,125,5
2025-01-12,DQProduk-022,1,209850.0,299850.0,44,6,175,2
2025-01-13,DQProduk-022,0,209850.0,299850.0,15,1,87,3
2025-01-14,DQProduk-022,0,209850.0,299850.0,23,1,83,3
2025-01-15,DQProduk-022,1,209850.0,299850.0,84,5,108,3
2025-01-16,DQProduk-022,1,209850.0,299850.0,67,3,88,1
2025-01-17,DQProduk-022,0,209850.0,299850.0,20,0,59,0
2025-01-18,DQProduk-022,0,209850.0,299850.0,21,1,209,2
2025-01-19,DQProduk-022,1,209850.0,299850.0,76,11,269,3
2025-01-20,DQProduk-022,0,209850.0,299850.0,29,1,189,5
2025-01-21,DQProduk-022,0,209850.0,299850.0,21,1,112,5
2025-01-22,DQProduk-022,0,209850.0,299850.0,26,0,51,2
2025-01-23,DQProduk-022,0,209850.0,299850.0,29,0,223,3
2025-01-24,DQProduk-022,1,209850.0,299850.0,68,3,79,14
2025-01-25,DQProduk-022,0,209850.0,299850.0,18,1,138,2
2025-01-26,DQProduk-022,1,209850.0,299850.0,54,8,165,1
2025-01-27,DQProduk-022,1,209850.0,299850.0,73,7,130,5
2025-01-28,DQProduk-022,0,209850.0,299850.0,19,0,53,3
2025-01-29,DQProduk-022,0,209850.0,299850.0,34,5,154,7
2025-01-30,DQProduk-022,0,209850.0,299850.0,15,0,116,2
2025-01-31,DQProduk-022,0,209850.0,299850.0,33,3,207,2
2025-02-01,DQProduk-022,0,209850.0,299850.0,22,1,98,2
2025-02-02,DQProduk-022,0,209850.0,299850.0,21,4,78,3
2025-02-03,DQProduk-022,0,209850.0,299850.0,24,0,161,5
2025-02-04,DQProduk-022,0,209850.0,299850.0,19,0,76,5
2025-02-05,DQProduk-022,0,209850.0,299850.0,22,2,167,3
2025-02-06,DQProduk-022,0,209850.0,299850.0,16,2,35,3
2025-02-07,DQProduk-022,0,209850.0,299850.0,23,1,184,3
2025-02-08,DQProduk-022,1,209850.0,299850.0,73,5,222,3
2025-02-09,DQProduk-022,0,209850.0,299850.0,21,2,142,3
2025-02-10,DQProduk-022,0,209850.0,299850.0,20,4,170,1
2025-02-11,DQProduk-022,0,209850.0,299850.0,17,1,143,5
2025-02-12,DQProduk-022,0,209850.0,299850.0,23,2,141,7
2025-02-13,DQProduk-022,0,209850.0,299850.0,24,0,220,14
2025-02-14,DQProduk-022,0,209850.0,299850.0,18,0,86,2
2025-02-15,DQProduk-022,0,209850.0,299850.0,23,0,130,5
2025-02-16,DQProduk-022,0,209850.0,299850.0,20,3,170,5
2025-02-17,DQProduk-022,0,209850.0,299850.0,29,1,114,2
2025-02-18,DQProduk-022,0,209850.0,299850.0,19,1,116,3
2025-02-19,DQProduk-022,0,209850.0,299850.0,17,0,133,1
2025-02-20,DQProduk-022,0,209850.0,299850.0,20,3,178,5
2025-02-21,DQProduk-022,0,209850.0,299850.0,27,0,186,2
2025-02-22,DQProduk-022,0,209850.0,299850.0,25,0,97,1
2025-02-23,DQProduk-022,0,209850.0,299850.0,27,1,155,1
2025-02-24,DQProduk-022,0,209850.0,299850.0,16,1,56,1
2025-02-25,DQProduk-022,0,209850.0,299850.0,17,0,140,0
2025-02-26,DQProduk-022,0,209850.0,299850.0,26,3,141,3
2025-02-27,DQProduk-022,1,209850.0,299850.0,69,9,233,5
2025-02-28,DQProduk-022,0,209850.0,299850.0,16,2,136,3
2025-03-01,DQProduk-022,0,209850.0,299850.0,19,2,100,14
2025-03-02,DQProduk-022,1,209850.0,299850.0,70,7,141,2
2025-03-03,DQProduk-022,0,209850.0,299850.0,24,1,195,14
2025-03-04,DQProduk-022,0,209850.0,299850.0,26,4,51,3
2025-03-05,DQProduk-022,0,209850.0,299850.0,25,0,128,3
2025-03-06,DQProduk-022,1,209850.0,299850.0,88,7,166,1
2025-03-07,DQProduk-022,0,209850.0,299850.0,28,3,53,5
2025-03-08,DQProduk-022,0,209850.0,299850.0,15,0,207,7
2025-03-09,DQProduk-022,0,209850.0,299850.0,23,1,204,2
2025-03-10,DQProduk-022,0,209850.0,299850.0,16,1,126,0
2025-03-11,DQProduk-022,0,209850.0,299850.0,29,1,121,2
2025-03-12,DQProduk-022,0,209850.0,299850.0,28,1,83,5
2025-03-13,DQProduk-022,0,209850.0,299850.0,24,0,35,5
2025-03-14,DQProduk-022,0,209850.0,299850.0,22,3,90,2
2025-03-15,DQProduk-022,0,209850.0,299850.0,21,1,51,2
2025-03-16,DQProduk-022,0,209850.0,299850.0,21,3,164,3
2025-03-17,DQProduk-022,0,209850.0,299850.0,23,0,39,5
2025-03-18,DQProduk-022,0,209850.0,299850.0,36,2,132,1
2025-03-19,DQProduk-022,0,209850.0,299850.0,21,1,145,1
2025-03-20,DQProduk-022,0,209850.0,299850.0,26,0,189,3
2025-03-21,DQProduk-022,0,209850.0,299850.0,24,1,35,3
2025-03-22,DQProduk-022,0,209850.0,299850.0,21,1,125,5
2025-03-23,DQProduk-022,0,209850.0,299850.0,20,1,81,1
2025-03-24,DQProduk-022,0,209850.0,299850.0,19,1,76,5
2025-03-25,DQProduk-022,0,209850.0,299850.0,26,1,217,3
2025-03-26,DQProduk-022,0,209850.0,299850.0,21,0,198,3
2025-03-27,DQProduk-022,1,209850.0,299850.0,80,9,160,2
2025-03-28,DQProduk-022,0,209850.0,299850.0,18,2,67,3
2025-03-29,DQProduk-022,1,209850.0,299850.0,90,12,252,2
2025-03-30,DQProduk-022,1,209850.0,299850.0,85,12,170,7
2025-03-31,DQProduk-022,0,209850.0,299850.0,25,0,130,1
2025-01-01,DQProduk-023,0,74850.0,149850.0,19,2,168,1
2025-01-02,DQProduk-023,0,74850.0,149850.0,12,1,55,2
2025-01-03,DQProduk-023,0,74850.0,149850.0,17,0,116,3
2025-01-04,DQProduk-023,0,74850.0,149850.0,21,0,83,3
2025-01-05,DQProduk-023,0,74850.0,149850.0,20,1,66,1
2025-01-06,DQProduk-023,0,74850.0,149850.0,21,0,124,1
2025-01-07,DQProduk-023,0,74850.0,149850.0,14,1,89,7
2025-01-08,DQProduk-023,0,74850.0,149850.0,27,2,180,5
2025-01-09,DQProduk-023,0,74850.0,149850.0,16,0,143,5
